num_incident,accident_type
2010S005447,fall_inside_vehicle
2010S005448,frontal
2010S005449,fall--motorcycle
2010S005450,run_over
2010S005452,collision
2010S005453,collision
2010S005454,collision
2010S005455,run_over
2010S005456,frontal
2010S005457,collision
2010S005458,collision
2010S005459,collision
2010S005460,crash
2010S005461,run_over
2010S005462,frontal
2010S005463,collision
2010S005464,collision
2010S005465,collision
2010S005466,fall--motorcycle
2010S005467,collision
2010S005468,collision
2010S005469,frontal
2010S005470,collision
2010S005471,collision
2010S005472,collision
2010S005473,collision
2010S005474,collision
2010S005475,collision
2010S005476,frontal
2010S005477,frontal
2010S005478,frontal
2010S005479,collision
2010S005480,crash
2010S005481,frontal
2010S005482,fall--motorcycle
2010S005483,run_over
2010S005484,collision
2010S005485,collision
2010S005486,run_over
2010S005487,frontal
2010S005488,collision
2010S005489,collision
2010S005490,collision
2010S005491,crash
2010S005492,fall--motorcycle
2010S005493,frontal
2010S005494,frontal
2010S005495,run_over
2010S005496,fall--motorcycle
2010S005497,crash
2010S005498,frontal
2010S005499,collision
2010S005500,run_over
2010S005501,fall--motorcycle
2010S005502,collision
2010S005503,frontal
2010S005504,run_over
2010S005505,crash
2010S005506,frontal
2010S005507,crash
2010S005508,fall--motorcycle
2010S005509,frontal
2010S005510,collision
2010S005511,collision
2010S005512,frontal
2010S005513,frontal
2010S005514,crash
2010S005515,frontal
2010S005516,collision
2010S005517,misc_type
2010S005518,collision
2010S005519,frontal
2010S005520,fall--motorcycle
2010S005521,crash
2010S005522,frontal
2010S005523,collision
2010S005524,frontal
2010S005525,collision
2010S005526,crash
2010S005527,frontal
2010S005528,collision
2010S005529,collision
2010S005530,frontal
2010S005531,crash
2010S005532,misc_type
2010S005533,run_over
2010S005534,frontal
2010S005535,frontal
2010S005536,fall--motorcycle
2010S005537,collision
2010S005538,run_over
2010S005539,frontal
2010S005540,collision
2010S005541,crash
2010S005542,collision
2010S005543,frontal
2010S005544,collision
2010S005545,collision
2010S005546,collision
2010S005547,collision
2010S005548,collision
2010S005549,collision
2010S005550,misc_type
2010S005551,frontal
2010S005552,frontal
2010S005553,collision
2010S005554,run_over
2010S005555,collision
2010S005556,collision
2010S005557,frontal
2010S005558,frontal
2010S005559,frontal
2010S005560,collision
2010S005561,collision
2010S005562,run_over
2010S005563,frontal
2010S005564,crash
2010S005565,frontal
2010S005566,collision
2010S005567,frontal
2010S005568,crash
2010S005569,collision
2010S005570,fall--motorcycle
2010S005571,collision
2010S005572,crash
2010S005573,fall--motorcycle
2010S005574,collision
2010S005575,fall--motorcycle
2010S005576,frontal
2010S005577,collision
2010S005578,collision
2010S005579,fall--motorcycle
2010S005580,collision
2010S005581,fall--motorcycle
2010S005582,collision
2010S005583,fall--motorcycle
2010S005584,frontal
2010S005585,collision
2010S005586,run_over
2010S005587,run_over
2010S005588,frontal
2010S005589,collision
2010S005590,crash
2010S005591,collision
2010S005592,fall_inside_vehicle
2010S005593,collision
2010S005594,frontal
2010S005595,collision
2010S005596,collision
2010S005597,fall--motorcycle
2010S005598,run_over
2010S005599,frontal
2010S005600,crash
2010S005601,frontal
2010S005602,crash
2010S005603,collision
2010S005604,crash
2010S005605,crash
2010S005606,collision
2010S005607,crash
2010S005608,crash
2010S005609,crash
2010S005610,frontal
2010S005611,run_over
2010S005612,run_over
2010S005613,frontal
2010S005614,run_over
2010S005615,run_over
2010S005616,collision
2010S005617,collision
2010S005618,frontal
2010S005619,frontal
2010S005620,frontal
2010S005621,collision
2010S005622,collision
2010S005623,run_over
2010S005624,overturning
2010S005625,frontal
2010S005626,collision
2010S005627,crash
2010S005628,frontal
2010S005629,crash
2010S005630,crash
2010S005631,fall--motorcycle
2010S005632,frontal
2010S005633,misc_type
2010S005634,collision
2010S005635,collision
2010S005636,frontal
2010S005637,crash
2010S005638,crash
2010S005639,fall--motorcycle
2010S005640,collision
2010S005641,fall--motorcycle
2010S005642,frontal
2010S005643,fall--motorcycle
2010S005644,frontal
2010S005645,frontal
2010S005646,misc_type
2010S005647,collision
2010S005648,collision
2010S005649,fall--motorcycle
2010S005650,frontal
2010S005651,fall_inside_vehicle
2010S005652,crash
2010S005653,collision
2010S005654,collision
2010S005655,collision
2010S005656,collision
2010S005657,collision
2010S005658,frontal
2010S005659,frontal
2010S005660,frontal
2010S005661,collision
2010S005662,frontal
2010S005663,frontal
2010S005664,run_over
2010S005665,frontal
2010S005666,collision
2010S005667,collision
2010S005668,collision
2010S005669,fall_inside_vehicle
2010S005670,collision
2010S005671,collision
2010S005672,collision
2010S005673,collision
2010S005674,collision
2010S005675,collision
2010S005676,collision
2010S005677,fall--motorcycle
2010S005678,frontal
2010S005679,run_over
2010S005680,collision
2010S005681,frontal
2010S005682,frontal
2010S005683,collision
2010S005684,collision
2010S005685,crash
2010S005686,frontal
2010S005687,crash
2010S005688,frontal
2010S005689,fall_inside_vehicle
2010S005690,collision
2010S005691,run_over
2010S005692,collision
2010S005693,fall--motorcycle
2010S005694,fall--motorcycle
2010S005695,run_over
2010S005696,collision
2010S005697,run_over
2010S005698,fall--motorcycle
2010S005699,frontal
2010S005700,misc_type
2010S005701,frontal
2010S005702,collision
2010S005703,collision
2010S005704,frontal
2010S005705,frontal
2010S005706,frontal
2010S005707,collision
2010S005708,frontal
2010S005709,run_over
2010S005710,collision
2010S005711,collision
2010S005712,misc_type
2010S005713,frontal
2010S005714,collision
2010S005715,crash
2010S005716,crash
2010S005717,collision
2010S005718,crash
2010S005719,frontal
2010S005720,crash
2010S005721,frontal
2010S005722,frontal
2010S005723,collision
2010S005724,frontal
2010S005725,collision
2010S005726,frontal
2010S005727,frontal
2010S005728,frontal
2010S005729,crash
2010S005730,collision
2010S005731,collision
2010S005732,collision
2010S005733,collision
2010S005734,collision
2010S005735,fall--motorcycle
2010S005736,collision
2010S005737,frontal
2010S005738,fall--motorcycle
2010S005739,frontal
2010S005740,run_over
2010S005741,collision
2010S005742,frontal
2010S005743,frontal
2010S005744,frontal
2010S005745,collision
2010S005746,frontal
2010S005747,collision
2010S005748,collision
2010S005749,misc_type
2010S005750,collision
2010S005751,fall--motorcycle
2010S005752,collision
2010S005753,run_over
2010S005754,frontal
2010S005755,collision
2010S005756,run_over
2010S005757,run_over
2010S005758,collision
2010S005759,frontal
2010S005760,collision
2010S005761,collision
2010S005762,frontal
2010S005763,frontal
2010S005764,frontal
2010S005765,collision
2010S005766,fall--motorcycle
2010S005767,crash
2010S005768,frontal
2010S005769,crash
2010S005770,frontal
2010S005771,run_over
2010S005772,crash
2010S005773,collision
2010S005774,fall--motorcycle
2010S005775,crash
2010S005776,collision
2010S005777,frontal
2010S005778,run_over
2010S005779,collision
2010S005780,frontal
2010S005781,frontal
2010S005782,run_over
2010S005783,frontal
2010S005784,frontal
2010S005785,crash
2010S005786,crash
2010S005787,crash
2010S005788,collision
2010S005789,misc_type
2010S005790,crash
2010S005791,collision
2010S005792,collision
2010S005793,frontal
2010S005794,crash
2010S005795,fall--motorcycle
2010S005796,collision
2010S005797,collision
2010S005798,collision
2010S005799,frontal
2010S005800,collision
2010S005801,run_over
2010S005802,run_over
2010S005803,collision
2010S005804,frontal
2010S005805,fall--motorcycle
2010S005806,collision
2010S005807,collision
2010S005808,fall--motorcycle
2010S005809,collision
2010S005810,frontal
2010S005811,run_over
2010S005812,run_over
2010S005813,frontal
2010S005814,frontal
2010S005815,frontal
2010S005816,collision
2010S005817,frontal
2010S005818,fall_inside_vehicle
2010S005819,fall_inside_vehicle
2010S005820,misc_type
2010S005821,crash
2010S005822,fall--motorcycle
2010S005823,frontal
2010S005824,collision
2010S005825,collision
2010S005826,crash
2010S005827,collision
2010S005828,collision
2010S005829,frontal
2010S005830,frontal
2010S005831,collision
2010S005832,run_over
2010S005833,fall_inside_vehicle
2010S005834,frontal
2010S005835,fall--motorcycle
2010S005836,crash
2010S005837,crash
2010S005838,fall_inside_vehicle
2010S005839,fall--motorcycle
2010S005840,fall--motorcycle
2010S005841,frontal
2010S005842,fall_inside_vehicle
2010S005843,collision
2010S005844,frontal
2010S005845,collision
2010S005846,collision
2010S005847,collision
2010S005848,frontal
2010S005849,collision
2010S005850,collision
2010S005851,collision
2010S005852,fall_inside_vehicle
2010S005853,collision
2010S005854,collision
2010S005855,fall_inside_vehicle
2010S005856,crash
2010S005857,collision
2010S005858,collision
2010S005859,fall--motorcycle
2010S005860,frontal
2010S005861,frontal
2010S005862,collision
2010S005863,frontal
2010S005864,fall--motorcycle
2010S005865,frontal
2010S005866,crash
2010S005867,collision
2010S005868,misc_type
2010S005869,collision
2010S005870,fall--motorcycle
2010S005871,run_over
2010S005872,frontal
2010S005873,collision
2010S005874,run_over
2010S005875,crash
2010S005876,collision
2010S005877,collision
2010S005878,frontal
2010S005879,collision
2010S005880,collision
2010S005881,collision
2010S005882,collision
2010S005883,frontal
2010S005884,collision
2010S005885,collision
2010S005886,collision
2010S005887,frontal
2010S005888,collision
2010S005889,collision
2010S005890,frontal
2010S005891,fall--motorcycle
2010S005892,frontal
2010S005893,run_over
2010S005894,collision
2010S005895,collision
2010S005896,run_over
2010S005897,collision
2010S005898,crash
2010S005899,collision
2010S005900,frontal
2010S005901,run_over
2010S005902,run_over
2010S005903,fall_inside_vehicle
2010S005904,collision
2010S005905,fall--motorcycle
2010S005906,collision
2010S005907,collision
2010S005908,collision
2010S005909,collision
2010S005910,run_over
2010S005911,frontal
2010S005912,collision
2010S005913,fall--motorcycle
2010S005914,collision
2010S005915,run_over
2010S005916,fall--motorcycle
2010S005917,run_over
2010S005918,frontal
2010S005919,collision
2010S005920,crash
2010S005921,collision
2010S005922,collision
2010S005923,frontal
2010S005924,collision
2010S005925,frontal
2010S005926,collision
2010S005927,collision
2010S005928,collision
2010S005929,collision
2010S005930,collision
2010S005931,collision
2010S005932,run_over
2010S005933,collision
2010S005934,collision
2010S005935,misc_type
2010S005936,collision
2010S005937,misc_type
2010S005938,run_over
2010S005939,collision
2010S005940,frontal
2010S005941,run_over
2010S005942,fall--motorcycle
2010S005943,collision
2010S005944,frontal
2010S005945,collision
2010S005946,run_over
2010S005947,frontal
2010S005948,frontal
2010S005949,frontal
2010S005950,collision
2010S005951,frontal
2010S005952,fall--motorcycle
2010S005953,collision
2010S005954,collision
2010S005955,collision
2010S005956,collision
2010S005957,collision
2010S005958,run_over
2010S005959,collision
2010S005960,collision
2010S005961,crash
2010S005962,collision
2010S005963,frontal
2010S005964,collision
2010S005965,run_over
2010S005966,frontal
2010S005967,collision
2010S005968,frontal
2010S005969,collision
2010S005970,collision
2010S005971,collision
2010S005972,collision
2010S005973,collision
2010S005974,collision
2010S005975,collision
2010S005976,misc_type
2010S005977,collision
2010S005978,collision
2010S005979,frontal
2010S005980,collision
2010S005981,crash
2010S005982,frontal
2010S005983,collision
2010S005984,crash
2010S005985,crash
2010S005986,frontal
2010S005987,run_over
2010S005988,collision
2010S005989,collision
2010S005990,crash
2010S005991,collision
2010S005992,crash
2010S005993,crash
2010S005994,collision
2010S005995,collision
2010S005996,collision
2010S005997,frontal
2010S005998,frontal
2010S005999,frontal
2010S006000,collision
2010S006001,frontal
2010S006002,misc_type
2010S006003,collision
2010S006004,frontal
2010S006005,frontal
2010S006006,frontal
2010S006007,collision
2010S006008,collision
2010S006009,run_over
2010S006010,crash
2010S006011,fall--motorcycle
2010S006012,run_over
2010S006013,fall--motorcycle
2010S006014,frontal
2010S006015,collision
2010S006016,collision
2010S006017,frontal
2010S006018,collision
2010S006019,collision
2010S006020,collision
2010S006021,frontal
2010S006022,collision
2010S006023,collision
2010S006024,collision
2010S006025,collision
2010S006026,misc_type
2010S006027,collision
2010S006028,collision
2010S006029,collision
2010S006030,collision
2010S006031,collision
2010S006032,collision
2010S006033,run_over
2010S006034,misc_type
2010S006035,crash
2010S006036,misc_type
2010S006037,crash
2010S006038,collision
2010S006039,collision
2010S006040,run_over
2010S006041,collision
2010S006042,fall_inside_vehicle
2010S006043,collision
2010S006044,fall--motorcycle
2010S006045,collision
2010S006046,collision
2010S006047,frontal
2010S006048,collision
2010S006050,frontal
2010S006051,run_over
2010S006052,collision
2010S006053,collision
2010S006054,collision
2010S006055,crash
2010S006056,collision
2010S006057,crash
2010S006058,crash
2010S006059,frontal
2010S006060,frontal
2010S006061,collision
2010S006062,collision
2010S006063,fall--motorcycle
2010S006064,collision
2010S006065,collision
2010S006066,frontal
2010S006067,collision
2010S006068,fall--motorcycle
2010S006069,crash
2010S006070,collision
2010S006071,frontal
2010S006072,collision
2010S006073,collision
2010S006074,collision
2010S006075,frontal
2010S006076,collision
2010S006077,collision
2010S006078,fall--motorcycle
2010S006079,frontal
2010S006080,crash
2010S006081,collision
2010S006082,collision
2010S006083,frontal
2010S006084,frontal
2010S006085,frontal
2010S006086,collision
2010S006087,collision
2010S006088,collision
2010S006089,collision
2010S006090,frontal
2010S006091,collision
2010S006092,fall_inside_vehicle
2010S006093,collision
2010S006094,collision
2010S006095,collision
2010S006096,collision
2010S006097,collision
2010S006098,collision
2010S006099,frontal
2010S006100,fall--motorcycle
2010S006101,frontal
2010S006102,frontal
2010S006103,collision
2010S006104,crash
2010S006105,frontal
2010S006106,frontal
2010S006107,frontal
2010S006108,collision
2010S006109,collision
2010S006110,collision
2010S006111,fall--motorcycle
2010S006112,collision
2010S006113,collision
2010S006114,collision
2010S006115,collision
2010S006116,fall--motorcycle
2010S006117,collision
